spoor	কোনো বন্যপ্রাণীর পথরেখা, এই পথরেখা ধরে প্রাণীটিকে অনুসরণ করা যায়
domicile	বাসা
domiciliary	স্থায়ী নিবাস সংক্রান্ত
sporadic	বিক্ষিপ্ত
spore	বীজগুটি
dominant	প্রবল
sporran	স্কটল্যান্ডের পার্বত্যাঞ্চলে পুরুষদের ঘাগরার সামনের দিকে পরিহিত ছোট পশমি থলি বা বটুয়া
dominate	কর্তৃত্ব করা
domineer	আধিপত্যসুলভ কাজ করা বা কথা বলা
sport	আমোদ
sportive	কৌতুকপ্রিয়
Dominican	১২১৫ খ্রিষ্টাব্দে খ্রিষ্টীয় সাধু সন্ত ডোমিনিক প্রবর্তিত মঠবাসী ভিক্ষুসম্প্রদায়
dominie	বিদ্যালয়ের শিক্ষক
spot	ময়লা দাগ
dominion	কর্তৃত্ব
domino	ফোঁটা দিয়ে চিহ্নিত সমতল আয়তকার কাঠ বা হাড়ের টুকরা
spotlight	কোনো নির্দিষ্ট স্থান বা ব্যক্তির উপর নিবন্ধ তীব্র আলো (নাট্যমঞ্চে যেমনটি ব্যবহৃত হয়)
spouse	স্বামী বা স্ত্রী
don 1	বিশ্ববিদ্যালয়ের শিক্ষক
don 2	পোশাকাদি পরিধান করা
donate	(টাকা-পয়সা ইত্যাদি) দান করা
donation	দান কর্ম
spout	প্রবল বেগে নির্গত বা উৎসারিত জলস্রোত বা অনুরূপ কোনো পদার্থ
done	--------
donjon	সুরক্ষিত প্রধান দুর্গমিনার
sprain	মচকানো
donkey	গাধা
donor	দাতা
sprang	লাফানি
don’t	--------
sprat	খাদ্য হিসেবে ব্যবহৃত ছোট জাতের ইউরোপীয় সামুদ্রিক মাছ
Dooars	হিমালয়ের পাদদেশে অবস্থিত ভারতের পশ্চিমবঙ্গ ও আসামের পাহাড়ি এলাকা
sprawl	হাত-পা ছড়িয়ে শোয়া বা বসা
doodle	অন্যমনস্কভাবে হিজিবিজি কাটা
doodle-bug	চালকহীন উড়ন্ত বোমা বা ক্ষেপণাস্ত্র (দ্বিতীয় বিশ্বযুদ্ধের সময়ে লন্ডন শহরের উপর জার্মান আক্রমণে ব্যবহৃত)
spray 1	ফুলপাতায় শোভিত গাছের ছোট ডাল
doom 1	সর্বনাশ
spray 2	ক্ষুদ্র ক্ষুদ্র জলকণার আকারে বাতাসে ছড়িয়ে দেওয়া তরল পদার্থ
doom 2	দণ্ডাজ্ঞা দেওয়া
spread	 মেলে দেওয়া
spree	আনন্দময় ক্রীড়াকৌতুক
door	দরজা
sprig	ফুলপাতাসহ গাছের ছোট ডাল
sprightly	প্রাণচঞ্চল
spring 1	উল্লম্ফন
spring 2	বসন্তকাল
spring 3	হঠাৎ লাফিয়ে ওঠা বা লাফিয়ে এগুনো
springbok	দক্ষিণ আফ্রিকার ক্ষুদ্রকায় সুদৃশ্য হরিণবিশেষ
dope	বার্নিশে ব্যবহৃত এক প্রকার ঘন ও ভারী তরল পদার্থ
sprinkle	ছড়িয়ে বা ছিটিয়ে দেওয়া
Dorian	গ্রিসের ডরিস প্রদেশবিষয়ক
sprinkler	পানি ছিটিয়ে দেয়ার যন্ত্র
Doric	প্রাচীন গ্রিসের ডরিস প্রদেশের স্থাপত্যরীতি অনুযায়ী নির্মিত স্তম্ভ
sprint	পূর্ণবেগে সীমিত দূরত্ব দৌড়ানো
dormant	সুপ্ত
sprit	পাল মেলে দিতে মাস্তুল থেকে পালের উপরের দিকের কোণ পর্যন্ত আড়াআড়িভাবে পাতা দণ্ড
dormitory	বহুশয্যাবিশিষ্ট শয়নকক্ষ
sprite	পরী
sprocket	শিকলের আংটার সঙ্গে সংযোগ রক্ষাকারী চাকার দাঁত
dormouse	ইঁদুর বা কাঠবিড়ালির মতো এক প্রকার ছোট প্রাণী
dorsal	পৃষ্ঠদেশীয়
sprout	পল্লবিত হওয়া
dory 1	জাহাজের বাতি বা আলোক
spruce 1	পোশাকে
dory 2	এক ধরনের ভক্ষণযোগ্য মাছ
dosage	মাত্রা অনুযায়ী ওষুধ প্রদান
spruce 2	বড় আকারে আবাদ করা কতিপয় জাতের ফার গাছ, এর কাঠ থেকে কাগজ তৈরি হয়
dose	মাত্রা বা পরিমাপকৃত অংশ
sprung	বসন্তকাল
doss	শয্যা
spry	প্রাণবন্ত
spud	আলু
dossier	কোনো ব্যক্তি বা ঘটনার তথ্যসংবলিত দলিল বা কাগজপত্র
spue	বমি করা
spume	ফেনা
dot	ফোঁটা
dotage	অত্যধিক অনুরাগ
spun	সুতা কাটা
dotard	জড়বুদ্ধিসম্পন্ন
spunk	সাহস
dote	অত্যধিক অনুরাগ বা ভালোবাসা প্রকাশ করা
dotty	বিন্দু বা ফুটকি দিয়ে চিহ্নিত
spur	ঘোড়াকে তাড়না করার জন্য আরোহীর বুট জুতার গোড়ালিতে সংলগ্ন নালবিশেয
double 1	দ্বিগুণিত
spurious	মেকি
double 2	দ্বিগুণ
spurn	অবজ্ঞাভরে প্রত্যাখ্যান করা
spurt	অকস্মাৎ সবেগে নির্গত বা উৎসারিত হওয়া
double 3	দ্বিগুণ (পরিমাণ, সংখ্যা)
Sputnik	রকেটের সাহায্যে মহাশূন্যে উৎক্ষিপ্ত (প্রথম) মনুষ্যবিহীন কৃত্রিম উপগ্রহ
double 4	verb 
sputter	ক্রমান্বয়ে থুতু ছিটানোর মতো শব্দ করা
sputum	থুতু
spy	গুপ্তচর
squab	ছোট পাখি, বিশেষত পায়রার পাখা এখনো গজায়নি
double 5	প্রতিদ্বন্দ্বী দুটি শক্তির পক্ষে একই সঙ্গে কাজ করে এমন ব্যক্তি
squabble	অতি সাধারণ বিষয়ে তুমুল ঝগড়া করা
squad	কয়েক ব্যক্তি সমন্বয়ে ছোট গোষ্ঠী বা দল, যথা সৈন্য বা প্রশিক্ষণার্থীর দল
double denim	জিনসের শাৰ্ট আর জিনসের প্যান্ট পরিধান (ফ্যাশনের দৃষ্টিতে যা অপরাধ বিবেচিত)
